COMPOUND,YEAR,STATE_CODE,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE,COUNTY,STATE
Terbacil,2014,25,001,0.4,0.4,Barito Utara,Kalimantan Tengah
Terbacil,2014,25,003,1.1,1.1,Seruyan,Kalimantan Tengah
Terbacil,2014,25,005,2.5,2.5,Barito Selatan,Kalimantan Tengah
Terbacil,2014,25,007,0.3,0.3,Pulang Pisau,Kalimantan Tengah
Terbacil,2014,25,009,5.0,5.0,Lamandau,Kalimantan Tengah
Terbacil,2014,25,011,5.7,5.7,Kapuas,Kalimantan Tengah
Terbacil,2014,25,023,2.7,2.7,Katingan,Kalimantan Tengah
Terbacil,2014,25,027,3.9,3.9,Palangka Raya,Kalimantan Tengah
Terbacil,2014,26,001,0.1,0.1,Hulu Sungai Selatan,Kalimantan Selatan
Terbacil,2014,26,003,0.1,0.1,Tanah Laut,Kalimantan Selatan
Terbacil,2014,26,005,61.5,64.7,Hulu Sungai Utara,Kalimantan Selatan
Terbacil,2014,26,009,0.5,51.2,Hulu Sungai Tengah,Kalimantan Selatan
Terbacil,2014,26,015,0.6,1.4,Kotabaru,Kalimantan Selatan
Terbacil,2014,26,017,0.5,0.5,Tapin,Kalimantan Selatan
Terbacil,2014,26,027,28.3,30.7,Banjarbaru,Kalimantan Selatan
Terbacil,2014,26,031,0.1,0.1,Tanah Bumbu,Kalimantan Selatan
Terbacil,2014,26,037,0.9,3.5,Banjarmasin,Kalimantan Selatan
Terbacil,2014,26,069,0.1,0.1,Barito Kuala,Kalimantan Selatan
Terbacil,2014,27,001,0.3,0.3,Kutai Barat,Kalimantan Timur
Terbacil,2014,27,003,1.0,1.1,Samarinda,Kalimantan Timur
Terbacil,2014,27,009,0.2,0.2,Mahakam Ulu,Kalimantan Timur
Terbacil,2014,27,017,0.0,0.0,Kutai Kartanegara,Kalimantan Timur
Terbacil,2014,30,001,,792.4,Morowali,Sulawesi Tengah
Terbacil,2014,30,005,,1584.9,Parigi Moutong,Sulawesi Tengah
Terbacil,2014,30,007,,456.3,Buol,Sulawesi Tengah
Terbacil,2014,30,013,,1080.6,Tojo Una-Una,Sulawesi Tengah
Terbacil,2014,30,023,144.1,144.1,Donggala,Sulawesi Tengah
Terbacil,2014,30,027,,3313.9,Sigi,Sulawesi Tengah
Terbacil,2014,30,039,240.1,240.1,Banggai Kepulauan,Sulawesi Tengah
Terbacil,2014,30,061,48.0,48.0,Poso,Sulawesi Tengah
Terbacil,2014,30,073,,648.4,Banggai,Sulawesi Tengah
Terbacil,2014,32,015,,255.9,Konawe,Sulawesi Tenggara
Terbacil,2014,33,001,0.4,0.4,Gorontalo,Gorontalo
Terbacil,2014,33,003,0.4,0.4,Pohuwato,Gorontalo
Terbacil,2014,33,005,0.3,0.3,Boalemo,Gorontalo
Terbacil,2014,33,007,1.1,1.0,Bone Bolango,Gorontalo
Terbacil,2014,33,015,1.2,1.1,Gorontalo Utara,Gorontalo
Terbacil,2014,34,001,0.4,0.4,Mamasa,Sulawesi Barat
Terbacil,2014,34,003,0.0,0.0,Mamuju,Sulawesi Barat
Terbacil,2014,34,005,1.6,1.6,Pasangkayu,Sulawesi Barat
Terbacil,2014,34,009,0.4,0.4,Majene,Sulawesi Barat
Terbacil,2014,35,017,,21.9,Seram Bagian Timur,Maluku
Terbacil,2014,36,001,2.3,2.3,Morotai,Maluku Utara
Terbacil,2014,36,003,1.6,1.6,Halmahera Timur,Maluku Utara
Terbacil,2014,36,007,,2.4,Tidore,Maluku Utara
Terbacil,2014,36,013,9.8,9.8,Halmahera Barat,Maluku Utara
Terbacil,2014,36,017,0.1,4.0,Ternate,Maluku Utara
Terbacil,2014,36,021,,0.2,Kepulauan Sula,Maluku Utara
Terbacil,2014,36,027,,1.5,Halmahera Selatan,Maluku Utara
Terbacil,2014,36,049,0.0,0.0,Halmahera Tengah,Maluku Utara
Terbacil,2014,37,001,,0.8,Asmat,Papua
Terbacil,2014,37,005,,0.0,Pegunungan Bintang,Papua
Terbacil,2014,37,007,,0.0,Jayapura,Papua
Terbacil,2014,37,015,,8.0,Yahukimo,Papua
Terbacil,2014,37,017,,3.1,Paniai,Papua
Terbacil,2014,37,021,0.1,0.1,Mimika,Papua
Terbacil,2014,37,023,0.0,0.0,Merauke,Papua
Terbacil,2014,37,025,,0.0,Waropen,Papua
Terbacil,2014,37,027,,0.0,Keerom,Papua
Terbacil,2014,37,041,,22.0,Nabire,Papua
Terbacil,2014,37,045,,0.0,Tolikara,Papua
Terbacil,2014,37,049,,1.1,Supiori,Papua
Terbacil,2014,37,061,,31.0,Puncak Jaya,Papua
Terbacil,2014,37,071,,0.0,Biak Numfor,Papua
Terbacil,2014,39,003,0.2,0.2,Boven Digoel,Papua Selatan
Terbacil,2014,39,025,,6.0,Mappi,Papua Selatan
Terbacil,2014,41,001,311.5,311.5,Jayawijaya,Papua Pegunungan
Terbufos,2014,01,001,29.9,454.4,Gayo Lues,Aceh
Terbufos,2014,01,003,180.5,1355.6,Aceh Singkil,Aceh
Terbufos,2014,01,005,1.3,401.1,Aceh Besar,Aceh
Terbufos,2014,01,011,0.9,211.3,Aceh Barat,Aceh
Terbufos,2014,01,023,11.8,28.0,Pidie Jaya,Aceh
Terbufos,2014,01,025,5.4,21.8,Subulussalam,Aceh
Terbufos,2014,01,041,0.9,438.7,Aceh Jaya,Aceh
Terbufos,2014,01,065,14.0,302.6,Simeulue,Aceh
Terbufos,2014,01,067,0.7,653.2,Pidie,Aceh
Terbufos,2014,01,097,25.8,636.1,Langsa,Aceh
Terbufos,2014,01,101,10.4,1076.4,Bener Meriah,Aceh
Terbufos,2014,05,031,,783.1,Pelalawan,Riau
Terbufos,2014,08,001,1245.9,1245.9,Pagar Alam,Sumatera Selatan
Terbufos,2014,08,005,52.5,52.5,Lahat,Sumatera Selatan
Terbufos,2014,08,009,,3962.0,Musi Rawas,Sumatera Selatan
Terbufos,2014,08,011,,790.8,Muara Enim,Sumatera Selatan
Terbufos,2014,08,021,239.3,239.3,Prabumulih,Sumatera Selatan
Terbufos,2014,08,025,,29.3,Musi Banyuasin,Sumatera Selatan
Terbufos,2014,08,061,561.5,561.5,Lubuklinggau,Sumatera Selatan
Terbufos,2014,10,001,2386.6,13478.8,Way Kanan,Lampung
Terbufos,2014,10,003,48.9,3600.9,Lampung Timur,Lampung
Terbufos,2014,10,005,1902.0,23660.5,Bandar Lampung,Lampung
Terbufos,2014,12,001,22.9,64.4,Bangka Tengah,Kepulauan Bangka Belitung
Terbufos,2014,12,003,51.0,51.0,Bangka Selatan,Kepulauan Bangka Belitung
Terbufos,2014,12,005,0.1,0.3,Bangka Barat,Kepulauan Bangka Belitung
Terbufos,2014,12,007,7.2,7.4,Belitung,Kepulauan Bangka Belitung
Terbufos,2014,12,017,0.6,0.7,Belitung Timur,Kepulauan Bangka Belitung
Terbufos,2014,12,019,1.2,1.3,Kota Pangkal Pinang,Kepulauan Bangka Belitung
Terbufos,2014,12,027,,116.4,Bangka,Kepulauan Bangka Belitung
Terbufos,2014,13,001,76.2,611.3,Natuna,Kepulauan Riau
Terbufos,2014,13,003,8.8,798.6,Kepulauan Anambas,Kepulauan Riau
Terbufos,2014,13,007,,2171.4,Tanjung Pinang,Kepulauan Riau
Terbufos,2014,13,011,2.1,54.1,Lingga,Kepulauan Riau
Terbufos,2014,13,021,61.7,102.1,Karimun,Kepulauan Riau
Terbufos,2014,13,027,44.3,1964.3,Bintan,Kepulauan Riau
Terbufos,2014,13,037,,1879.9,Batam,Kepulauan Riau
Terbufos,2014,16,001,,111.1,Karawang,Jawa Barat
Terbufos,2014,16,011,,1120.5,Garut,Jawa Barat
Terbufos,2014,16,013,43.8,43.8,Subang,Jawa Barat
Terbufos,2014,16,027,,487.8,Majalengka,Jawa Barat
Terbufos,2014,16,067,2019.4,2019.4,Depok,Jawa Barat
Terbufos,2014,17,001,,560.7,Banyumas,Jawa Tengah
Terbufos,2014,17,003,,282.1,Pemalang,Jawa Tengah
Terbufos,2014,17,005,,290.1,Demak,Jawa Tengah
Terbufos,2014,17,007,,248.9,Tegal,Jawa Tengah
Terbufos,2014,17,011,864.2,864.2,Pekalongan,Jawa Tengah
Terbufos,2014,17,015,453.2,453.2,Cilacap,Jawa Tengah
Terbufos,2014,17,019,,1141.9,Karanganyar,Jawa Tengah
Terbufos,2014,17,027,,2806.4,Magelang,Jawa Tengah
Terbufos,2014,17,029,,501.4,Semarang,Jawa Tengah
Terbufos,2014,17,031,,13.7,Blora,Jawa Tengah
Terbufos,2014,17,035,,296.8,Sukoharjo,Jawa Tengah
Terbufos,2014,17,037,,765.4,Klaten,Jawa Tengah
Terbufos,2014,17,039,424.2,424.2,Rembang,Jawa Tengah
Terbufos,2014,17,043,,6.8,Grobogan,Jawa Tengah
Terbufos,2014,17,049,,373.0,Sragen,Jawa Tengah
Terbufos,2014,17,053,,607.7,Kebumen,Jawa Tengah
Terbufos,2014,17,075,,1414.5,Salatiga,Jawa Tengah
Terbufos,2014,17,091,,780.6,Kudus,Jawa Tengah
Terbufos,2014,17,093,,293.7,Wonogiri,Jawa Tengah
Terbufos,2014,17,117,,771.9,Surakarta (Solo),Jawa Tengah
Terbufos,2014,17,159,,321.1,Pati,Jawa Tengah
Terbufos,2014,18,001,,277.1,Yogyakarta,DI Yogyakarta
Terbufos,2014,18,003,,355.6,Kulon Progo,DI Yogyakarta
Terbufos,2014,18,005,,258.1,Bantul,DI Yogyakarta
Terbufos,2014,18,007,,559.3,Gunung Kidul,DI Yogyakarta
Terbufos,2014,18,037,,250.2,Sleman,DI Yogyakarta
Terbufos,2014,19,001,,1254.0,Trenggalek,Jawa Timur
Terbufos,2014,19,005,0.1,1178.1,Bangkalan,Jawa Timur
Terbufos,2014,19,007,,796.4,Banyuwangi,Jawa Timur
Terbufos,2014,19,009,,178.8,Tulungagung,Jawa Timur
Terbufos,2014,19,011,,2462.4,Mojokerto,Jawa Timur
Terbufos,2014,19,015,3709.0,3709.0,Jember,Jawa Timur
Terbufos,2014,19,017,0.0,1582.3,Probolinggo,Jawa Timur
Terbufos,2014,19,021,146.9,146.9,Kediri,Jawa Timur
Terbufos,2014,19,023,,1980.9,Sumenep,Jawa Timur
Terbufos,2014,19,025,,284.3,Pasuruan,Jawa Timur
Terbufos,2014,19,027,,302.3,Pamekasan,Jawa Timur
Terbufos,2014,19,031,,1928.0,Bondowoso,Jawa Timur
Terbufos,2014,19,039,,741.2,Sidoarjo,Jawa Timur
Terbufos,2014,19,047,,332.1,Malang,Jawa Timur
Terbufos,2014,19,055,0.3,2566.6,Surabaya,Jawa Timur
Terbufos,2014,19,071,,1397.4,Situsbondowoso,Jawa Timur
Terbufos,2014,19,077,,173.2,Lumajang,Jawa Timur
Terbufos,2014,19,105,,1959.5,Blitar,Jawa Timur
Terbufos,2014,20,001,,1245.7,Serang,Banten
Terbufos,2014,20,003,,1823.6,Lebak,Banten
Terbufos,2014,20,005,,2429.7,Pandeglang,Banten
Terbufos,2014,20,015,,2648.6,Cilegon,Banten
Terbufos,2014,20,017,,228.2,Tangerang Selatan,Banten
Terbufos,2014,20,039,,3300.5,Tangerang,Banten
Terbufos,2014,21,033,,137.8,Karangasem,Bali
Terbufos,2014,24,003,61.5,948.6,Landak,Kalimantan Barat
Terbufos,2014,24,009,66.1,760.6,Kubu Raya,Kalimantan Barat
Terbufos,2014,24,015,29.0,4939.8,Melawi,Kalimantan Barat
Terbufos,2014,24,019,852.4,5710.6,Pontianak,Kalimantan Barat
Terbufos,2014,24,029,139.5,9544.4,Mempawah,Kalimantan Barat
Terbufos,2014,24,039,48.2,3527.8,Kapuas Hulu,Kalimantan Barat
Terbufos,2014,26,001,,0.5,Hulu Sungai Selatan,Kalimantan Selatan
Terbufos,2014,26,005,,36.6,Hulu Sungai Utara,Kalimantan Selatan
Terbufos,2014,26,009,,2.2,Hulu Sungai Tengah,Kalimantan Selatan
Terbufos,2014,26,015,,6.4,Kotabaru,Kalimantan Selatan
Terbufos,2014,26,017,,16.9,Tapin,Kalimantan Selatan
Terbufos,2014,26,027,,10.3,Banjarbaru,Kalimantan Selatan
Terbufos,2014,26,031,,0.8,Tanah Bumbu,Kalimantan Selatan
Terbufos,2014,26,037,,13.3,Banjarmasin,Kalimantan Selatan
Terbufos,2014,26,069,,0.1,Barito Kuala,Kalimantan Selatan
Terbufos,2014,27,001,1.3,1.3,Kutai Barat,Kalimantan Timur
Terbufos,2014,27,003,6.3,6.3,Samarinda,Kalimantan Timur
Terbufos,2014,27,005,958.9,958.9,Kutai Timur,Kalimantan Timur
Terbufos,2014,27,009,,6.2,Mahakam Ulu,Kalimantan Timur
Terbufos,2014,27,011,12.9,447.5,Bontang,Kalimantan Timur
Terbufos,2014,27,013,,167.9,Paser,Kalimantan Timur
Terbufos,2014,27,015,,212.2,Penajam Paser Utara,Kalimantan Timur
Terbufos,2014,27,017,2.1,2.1,Kutai Kartanegara,Kalimantan Timur
Terbufos,2014,27,033,,165.7,Balikpapan,Kalimantan Timur
Terbufos,2014,29,001,,80.7,Bitung,Sulawesi Utara
Terbufos,2014,29,003,,249.0,Tomohon,Sulawesi Utara
Terbufos,2014,29,013,,278.3,Kepulauan Talaud,Sulawesi Utara
Terbufos,2014,29,017,,301.2,Kepulauan Sangihe,Sulawesi Utara
Terbufos,2014,29,019,,104.0,Bolaang Mongondow Selatan,Sulawesi Utara
Terbufos,2014,29,023,693.4,693.4,Minahasa Utara,Sulawesi Utara
Terbufos,2014,29,031,988.2,988.2,Manado,Sulawesi Utara
Terbufos,2014,29,065,,4.2,Bolaang Mongondow Timur,Sulawesi Utara
Terbufos,2014,29,095,,90.1,Minahasa Selatan,Sulawesi Utara
Terbufos,2014,30,007,27.0,27.0,Buol,Sulawesi Tengah
Terbufos,2014,30,009,208.4,208.4,Palu,Sulawesi Tengah
Terbufos,2014,30,013,23.2,23.2,Tojo Una-Una,Sulawesi Tengah
Terbufos,2014,30,027,11.2,11.2,Sigi,Sulawesi Tengah
Terbufos,2014,30,039,0.6,0.6,Banggai Kepulauan,Sulawesi Tengah
Terbufos,2014,31,001,,262.5,Luwu Utara,Sulawesi Selatan
Terbufos,2014,31,003,,294.5,Makassar,Sulawesi Selatan
Terbufos,2014,31,007,,389.3,Bone,Sulawesi Selatan
Terbufos,2014,31,011,,280.9,Sidenreng Rappang,Sulawesi Selatan
Terbufos,2014,31,015,,221.2,Barru,Sulawesi Selatan
Terbufos,2014,31,017,,388.0,Pinrang,Sulawesi Selatan
Terbufos,2014,31,021,,192.0,Enrekang,Sulawesi Selatan
Terbufos,2014,31,023,228.8,228.8,Takalar,Sulawesi Selatan
Terbufos,2014,31,025,188.3,188.3,Bulukumba,Sulawesi Selatan
Terbufos,2014,31,027,,322.4,Parepare,Sulawesi Selatan
Terbufos,2014,31,029,,4493.2,Pangkep,Sulawesi Selatan
Terbufos,2014,31,031,,223.1,Luwu Timur,Sulawesi Selatan
Terbufos,2014,31,039,,287.2,Jeneponto,Sulawesi Selatan
Terbufos,2014,31,043,,97.3,Palopo,Sulawesi Selatan
Terbufos,2014,31,047,,296.4,Maros,Sulawesi Selatan
Terbufos,2014,31,049,,478.4,Gowa,Sulawesi Selatan
Terbufos,2014,31,069,,486.5,Luwu,Sulawesi Selatan
Terbufos,2014,31,145,,2208.2,Tana Toraja,Sulawesi Selatan
Terbufos,2014,31,177,131.2,131.2,Sinjai,Sulawesi Selatan
Terbufos,2014,32,001,186.7,186.7,Wakatobi,Sulawesi Tenggara
Terbufos,2014,32,003,1.7,1.7,Kolaka Utara,Sulawesi Tenggara
Terbufos,2014,32,013,42.1,42.1,Baubau,Sulawesi Tenggara
Terbufos,2014,32,019,52.4,52.4,Buton,Sulawesi Tenggara
Terbufos,2014,32,027,63.2,63.2,Kendari,Sulawesi Tenggara
Terbufos,2014,34,001,,10.8,Mamasa,Sulawesi Barat
Terbufos,2014,34,003,,0.4,Mamuju,Sulawesi Barat
Terbufos,2014,34,005,33.9,33.9,Pasangkayu,Sulawesi Barat
Terbufos,2014,34,009,,1.7,Majene,Sulawesi Barat
Terbufos,2014,34,013,,0.1,Polewali Mandar,Sulawesi Barat
Terbufos,2014,35,005,,466.1,Tual,Maluku
Terbufos,2014,35,009,,2554.8,Seram Bagian Barat,Maluku
Terbufos,2014,35,013,,239.5,Maluku Utara,Maluku
Terbufos,2014,35,015,,171.9,Maluku Tenggara,Maluku
Terbufos,2014,35,017,,1.9,Seram Bagian Timur,Maluku
Terbufos,2014,35,061,,257.9,Maluku Tengah,Maluku
Terbufos,2014,36,003,9.6,9.6,Halmahera Timur,Maluku Utara
Terbufos,2014,36,007,,3.8,Tidore,Maluku Utara
Terbufos,2014,36,013,25.1,25.1,Halmahera Barat,Maluku Utara
Terbufos,2014,36,017,4.8,4.8,Ternate,Maluku Utara
Terbufos,2014,37,001,29.4,524.2,Asmat,Papua
Terbufos,2014,37,005,,651.5,Pegunungan Bintang,Papua
Terbufos,2014,37,007,6.3,2558.0,Jayapura,Papua
Terbufos,2014,37,011,,12.6,Sarmi,Papua
Terbufos,2014,37,015,,1978.4,Yahukimo,Papua
Terbufos,2014,37,017,6538.1,6538.1,Paniai,Papua
Terbufos,2014,37,025,0.8,1341.6,Waropen,Papua
Terbufos,2014,37,027,,245.4,Keerom,Papua
Terbufos,2014,37,041,20.8,1096.0,Nabire,Papua
Terbufos,2014,37,045,11.8,1014.1,Tolikara,Papua
Terbufos,2014,37,049,51.8,4536.8,Supiori,Papua
Terbufos,2014,37,061,11547.4,11547.4,Puncak Jaya,Papua
Terbufos,2014,37,071,15.8,227.0,Biak Numfor,Papua
Terbufos,2014,38,035,2010.1,2010.1,Tambrauw,Papua Barat
Terbufos,2014,39,003,,291.3,Boven Digoel,Papua Selatan
Terbufos,2014,39,025,,68.5,Mappi,Papua Selatan
Tetraborohydrate,2014,06,013,0.1,0.1,Kota Jambi,Jambi
Tetraborohydrate,2014,06,019,0.0,0.0,Batanghari,Jambi
Tetraborohydrate,2014,12,001,,0.1,Bangka Tengah,Kepulauan Bangka Belitung
Tetraborohydrate,2014,12,007,,0.0,Belitung,Kepulauan Bangka Belitung
Tetraborohydrate,2014,12,017,,0.0,Belitung Timur,Kepulauan Bangka Belitung
Tetraborohydrate,2014,12,019,,0.0,Kota Pangkal Pinang,Kepulauan Bangka Belitung
Tetraborohydrate,2014,12,027,0.0,0.0,Bangka,Kepulauan Bangka Belitung
Tetraconazole,2014,01,001,1.8,1.7,Gayo Lues,Aceh
Tetraconazole,2014,01,007,,0.1,Bireuen,Aceh
Tetraconazole,2014,01,011,1.5,1.4,Aceh Barat,Aceh
Tetraconazole,2014,01,015,,2.2,Aceh Barat Daya,Aceh
Tetraconazole,2014,01,017,,0.0,Aceh Selatan,Aceh
Tetraconazole,2014,01,019,,8.1,Aceh Tamiang,Aceh
Tetraconazole,2014,01,021,,0.7,Lhokseumawe,Aceh
Tetraconazole,2014,01,055,,1.7,Nagan Raya,Aceh
Tetraconazole,2014,01,065,3.9,3.6,Simeulue,Aceh
Tetraconazole,2014,01,101,3.7,3.5,Bener Meriah,Aceh
Tetraconazole,2014,04,001,0.0,0.0,Pesisir Selatan,Sumatera Barat
Tetraconazole,2014,04,003,0.8,0.8,Solok,Sumatera Barat
Tetraconazole,2014,04,005,0.0,0.0,Agam,Sumatera Barat
Tetraconazole,2014,04,007,0.0,0.0,Pasaman,Sumatera Barat
Tetraconazole,2014,04,009,0.0,0.0,Solok Selatan,Sumatera Barat
Tetraconazole,2014,04,011,0.0,0.0,Kota Padang,Sumatera Barat
Tetraconazole,2014,04,015,0.0,0.0,Lima Puluh Koto,Sumatera Barat
Tetraconazole,2014,04,019,0.0,0.0,Padang Pariaman,Sumatera Barat
Tetraconazole,2014,04,023,0.3,0.3,Kota Bukittinggi,Sumatera Barat
Tetraconazole,2014,04,025,0.3,0.3,Pasaman Barat,Sumatera Barat
Tetraconazole,2014,05,001,,1158.9,Kepulauan Meranti,Riau
Tetraconazole,2014,05,003,,617.8,Dumai,Riau
Tetraconazole,2014,05,019,,7.3,Rokan Hulu,Riau
Tetraconazole,2014,05,031,5.8,14.3,Pelalawan,Riau
Tetraconazole,2014,05,041,,1073.4,Bengkalis,Riau
Tetraconazole,2014,06,001,0.1,0.1,Sarolangun,Jambi
Tetraconazole,2014,06,005,10.4,10.4,Bungo,Jambi
Tetraconazole,2014,06,011,18.1,18.1,Tanjung Jabung Barat,Jambi
Tetraconazole,2014,06,013,2.6,2.6,Kota Jambi,Jambi
Tetraconazole,2014,06,019,478.4,478.4,Batanghari,Jambi
Tetraconazole,2014,06,041,0.1,0.1,Kerinci,Jambi
Tetraconazole,2014,08,001,9.1,9.1,Pagar Alam,Sumatera Selatan
Tetraconazole,2014,13,011,0.0,0.0,Lingga,Kepulauan Riau
Tetraconazole,2014,13,021,,0.6,Karimun,Kepulauan Riau
Tetraconazole,2014,16,001,2.1,2.1,Karawang,Jawa Barat
Tetraconazole,2014,16,011,,20.9,Garut,Jawa Barat
Tetraconazole,2014,16,013,,0.8,Subang,Jawa Barat
Tetraconazole,2014,16,027,9.1,9.1,Majalengka,Jawa Barat
Tetraconazole,2014,16,067,,37.3,Depok,Jawa Barat
Tetraconazole,2014,17,001,,73.2,Banyumas,Jawa Tengah
Tetraconazole,2014,17,003,,2.3,Pemalang,Jawa Tengah
Tetraconazole,2014,17,005,,46.5,Demak,Jawa Tengah
Tetraconazole,2014,17,007,,23.4,Tegal,Jawa Tengah
Tetraconazole,2014,17,011,,54.9,Pekalongan,Jawa Tengah
Tetraconazole,2014,17,015,,16.2,Cilacap,Jawa Tengah
Tetraconazole,2014,17,019,,149.8,Karanganyar,Jawa Tengah
Tetraconazole,2014,17,027,,7.3,Magelang,Jawa Tengah
Tetraconazole,2014,17,029,,67.2,Semarang,Jawa Tengah
Tetraconazole,2014,17,031,,1.6,Blora,Jawa Tengah
Tetraconazole,2014,17,035,,42.1,Sukoharjo,Jawa Tengah
Tetraconazole,2014,17,037,,67.2,Klaten,Jawa Tengah
Tetraconazole,2014,17,039,59.5,59.5,Rembang,Jawa Tengah
Tetraconazole,2014,17,043,,1.1,Grobogan,Jawa Tengah
Tetraconazole,2014,17,049,,56.7,Sragen,Jawa Tengah
Tetraconazole,2014,17,053,,76.8,Kebumen,Jawa Tengah
Tetraconazole,2014,17,075,,160.4,Salatiga,Jawa Tengah
Tetraconazole,2014,17,091,,71.6,Kudus,Jawa Tengah
Tetraconazole,2014,17,093,,30.1,Wonogiri,Jawa Tengah
Tetraconazole,2014,17,117,,87.8,Surakarta (Solo),Jawa Tengah
Tetraconazole,2014,17,159,,51.4,Pati,Jawa Tengah
Tetraconazole,2014,18,001,,51.2,Yogyakarta,DI Yogyakarta
Tetraconazole,2014,18,003,,73.5,Kulon Progo,DI Yogyakarta
Tetraconazole,2014,18,005,,46.5,Bantul,DI Yogyakarta
Tetraconazole,2014,18,007,,70.4,Gunung Kidul,DI Yogyakarta
Tetraconazole,2014,18,037,,31.1,Sleman,DI Yogyakarta
Tetraconazole,2014,19,001,,70.6,Trenggalek,Jawa Timur
Tetraconazole,2014,19,005,5.7,5.7,Bangkalan,Jawa Timur
Tetraconazole,2014,19,007,,31.1,Banyuwangi,Jawa Timur
Tetraconazole,2014,19,009,,66.6,Tulungagung,Jawa Timur
Tetraconazole,2014,19,011,,29.9,Mojokerto,Jawa Timur
Tetraconazole,2014,19,015,,18.9,Jember,Jawa Timur
Tetraconazole,2014,19,017,14.0,14.0,Probolinggo,Jawa Timur
Tetraconazole,2014,19,021,,94.6,Kediri,Jawa Timur
Tetraconazole,2014,19,023,,19.8,Sumenep,Jawa Timur
Tetraconazole,2014,19,025,,90.6,Pasuruan,Jawa Timur
Tetraconazole,2014,19,027,,77.6,Pamekasan,Jawa Timur
Tetraconazole,2014,19,031,,21.8,Bondowoso,Jawa Timur
Tetraconazole,2014,19,039,,29.3,Sidoarjo,Jawa Timur
Tetraconazole,2014,19,047,,104.3,Malang,Jawa Timur
Tetraconazole,2014,19,055,11.0,11.0,Surabaya,Jawa Timur
Tetraconazole,2014,19,071,,76.8,Situsbondowoso,Jawa Timur
Tetraconazole,2014,19,077,,63.9,Lumajang,Jawa Timur
Tetraconazole,2014,19,105,,13.2,Blitar,Jawa Timur
Tetraconazole,2014,21,001,16.4,21.3,Tabanan,Bali
Tetraconazole,2014,21,003,6.5,7.0,Gianyar,Bali
Tetraconazole,2014,21,009,51.9,67.5,Bangli,Bali
Tetraconazole,2014,21,013,,0.0,Badung,Bali
Tetraconazole,2014,21,015,,7.4,Denpasar,Bali
Tetraconazole,2014,21,017,,19.0,Buleleng,Bali
Tetraconazole,2014,21,023,,3.1,Klungkung,Bali
Tetraconazole,2014,21,033,,170.7,Karangasem,Bali
Tetraconazole,2014,22,001,193.8,193.8,Dompu,Nusa Tenggara Barat
Tetraconazole,2014,22,003,28.9,28.9,Sumbawa Barat,Nusa Tenggara Barat
Tetraconazole,2014,22,005,,3.0,Bima,Nusa Tenggara Barat
Tetraconazole,2014,22,007,,20.4,Sumbawa,Nusa Tenggara Barat
Tetraconazole,2014,22,009,,226.5,Lombok Barat,Nusa Tenggara Barat
Tetraconazole,2014,22,019,40.3,40.3,Mataram,Nusa Tenggara Barat
Tetraconazole,2014,22,023,13.2,13.2,Lombok Timur,Nusa Tenggara Barat
Tetraconazole,2014,26,005,,24.9,Hulu Sungai Utara,Kalimantan Selatan
Tetraconazole,2014,26,015,,27.0,Kotabaru,Kalimantan Selatan
Tetraconazole,2014,26,017,137.8,137.8,Tapin,Kalimantan Selatan
Tetraconazole,2014,26,027,,36.8,Banjarbaru,Kalimantan Selatan
Tetraconazole,2014,26,037,30.4,83.1,Banjarmasin,Kalimantan Selatan
Tetraconazole,2014,26,069,2.1,2.1,Barito Kuala,Kalimantan Selatan
Tetraconazole,2014,27,001,,6.2,Kutai Barat,Kalimantan Timur
Tetraconazole,2014,27,003,,2.6,Samarinda,Kalimantan Timur
Tetraconazole,2014,27,005,9.2,80.6,Kutai Timur,Kalimantan Timur
Tetraconazole,2014,27,009,,15.5,Mahakam Ulu,Kalimantan Timur
Tetraconazole,2014,27,011,90.1,90.1,Bontang,Kalimantan Timur
Tetraconazole,2014,27,013,,115.1,Paser,Kalimantan Timur
Tetraconazole,2014,27,015,1.6,87.5,Penajam Paser Utara,Kalimantan Timur
Tetraconazole,2014,27,017,,0.1,Kutai Kartanegara,Kalimantan Timur
Tetraconazole,2014,27,033,,128.9,Balikpapan,Kalimantan Timur
Tetraconazole,2014,28,001,,18.9,Tana Tidung,Kalimantan Utara
Tetraconazole,2014,28,003,,35.8,Tanjung Selor,Kalimantan Utara
Tetraconazole,2014,28,005,,7.6,Nunukan,Kalimantan Utara
Tetraconazole,2014,28,007,,12.9,Malinau,Kalimantan Utara
Tetraconazole,2014,28,015,,34.7,Bulungan,Kalimantan Utara
Tetraconazole,2014,29,001,,28.0,Bitung,Sulawesi Utara
Tetraconazole,2014,29,003,,46.2,Tomohon,Sulawesi Utara
Tetraconazole,2014,29,013,,82.9,Kepulauan Talaud,Sulawesi Utara
Tetraconazole,2014,29,017,0.0,2.3,Kepulauan Sangihe,Sulawesi Utara
Tetraconazole,2014,29,019,,30.6,Bolaang Mongondow Selatan,Sulawesi Utara
Tetraconazole,2014,29,023,7.7,12.9,Minahasa Utara,Sulawesi Utara
Tetraconazole,2014,29,031,4.3,4.4,Manado,Sulawesi Utara
Tetraconazole,2014,29,035,,0.0,Bolaang Mongondow,Sulawesi Utara
Tetraconazole,2014,29,065,,0.0,Bolaang Mongondow Timur,Sulawesi Utara
Tetraconazole,2014,29,095,,21.9,Minahasa Selatan,Sulawesi Utara
